id_cliente,nombre,ciudad,fecha_alta,mascota,email
C1469,Benjamín Sánchez,City Bell,2023-02-11,Perro y gato,benjamin.sanchez.1469@hotmail.com
C1470,Nicolás Silva,Gonnet,2023-09-16,Otro,nicolas.silva.1470@yahoo.com.ar
C1471,Camila Ruiz,City Bell,2024-03-09,Otro,camila.ruiz.1471@gmail.com
C1472,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
C1473,Malena Rossi,La Plata,2023-04-19,Perro y gato,malena.rossi.1473@outlook.com
C1474,Facundo Rodríguez,La Plata,2023-03-13,Gato,facundo.rodriguez.1474@hotmail.com
C1475,Lucía Herrera,La Plata,2023-10-05,Perro,lucia.herrera.1475@yahoo.com.ar
C1476,Joaquín Acosta,Berisso,2023-03-28,Perro y gato,joaquin.acosta.1476@hotmail.com
C1477,Benjamín Ruiz,Los Hornos,2023-01-02,Perro y gato,benjamin.ruiz.1477@hotmail.com
C1478,Agustina Castro,Los Hornos,2025-04-07,Ave,agustina.castro.1478@hotmail.com
C1479,Bautista Benítez,La Plata,2025-11-13,Ave,bautista.benitez.1479@outlook.com
C1480,Santiago Torres,City Bell,2023-11-02,Gato,santiago.torres.1480@outlook.com
C1481,Julieta Rossi,Villa Elisa,2025-10-04,Perro,julieta.rossi.1481@yahoo.com.ar
C1482,Facundo Torres,Tolosa,2025-11-16,Perro,facundo.torres.1482@gmail.com
C1483,Nicolás Rossi,Los Hornos,2026-04-09,Gato,nicolas.rossi.1483@outlook.com
C1484,Valentina Pérez,Ringuelet,2025-01-31,Ave,valentina.perez.1484@gmail.com
C1485,Tomás Álvarez,Tolosa,2025-05-18,Perro y gato,tomas.alvarez.1485@hotmail.com
C1486,Sofía López,City Bell,2025-05-16,Gato,sofia.lopez.1486@yahoo.com.ar
C1487,Facundo Herrera,City Bell,2026-06-23,Gato,facundo.herrera.1487@yahoo.com.ar
C1488,Joaquín Rodríguez,La Plata,2026-07-11,Otro,joaquin.rodriguez.1488@gmail.com
C1489,Martina Rossi,Gonnet,2024-11-06,Perro,martina.rossi.1489@hotmail.com
C1490,Joaquín Martínez,La Plata,2023-10-05,Gato,joaquin.martinez.1490@yahoo.com.ar
C1491,Bautista Acosta,Villa Elisa,2023-01-03,Ave,bautista.acosta.1491@outlook.com
C1492,Agustina Rodríguez,Berisso,2023-11-03,Gato,agustina.rodriguez.1492@hotmail.com
C1493,Franco Álvarez,Los Hornos,2025-10-07,Ave,franco.alvarez.1493@outlook.com
C1494,Martina Gómez,La Plata,2026-06-25,Gato,martina.gomez.1494@outlook.com
C1495,Santiago López,City Bell,2023-01-19,Perro,santiago.lopez.1495@hotmail.com
C1496,Martina Acosta,Los Hornos,2024-02-01,Gato,martina.acosta.1496@outlook.com
C1497,Candela Rodríguez,City Bell,2025-12-04,Perro,candela.rodriguez.1497@yahoo.com.ar
C1498,Malena Suárez,Los Hornos,2023-11-11,Gato,malena.suarez.1498@yahoo.com.ar
C1499,Camila González,Tolosa,2023-12-03,Ave,camila.gonzalez.1499@yahoo.com.ar
C1500,Delfina Gómez,Los Hornos,2026-03-22,Gato,delfina.gomez.1500@yahoo.com.ar
C1501,Santiago López,Gonnet,2025-08-25,Perro,santiago.lopez.1501@outlook.com
C1502,Lucía López,Los Hornos,2023-09-17,Perro,lucia.lopez.1502@hotmail.com
C1503,Martina Herrera,City Bell,2026-04-13,Gato,martina.herrera.1503@yahoo.com.ar
C1504,Bautista Ruiz,Los Hornos,2024-12-16,Perro,bautista.ruiz.1504@hotmail.com
C1505,Candela González,La Plata,2026-03-14,Gato,candela.gonzalez.1505@yahoo.com.ar
C1506,Facundo Martínez,La Plata,2024-08-07,Perro,facundo.martinez.1506@outlook.com
C1507,Benjamín Sánchez,City Bell,2025-10-15,Ave,benjamin.sanchez.1507@hotmail.com
C1508,Delfina González,La Plata,2023-08-19,Otro,delfina.gonzalez.1508@outlook.com
C1509,Martina Suárez,La Plata,2025-01-19,Gato,martina.suarez.1509@yahoo.com.ar
C1510,Nicolás Sánchez,City Bell,2023-12-01,Gato,nicolas.sanchez.1510@gmail.com
C1511,Franco Gómez,Los Hornos,2023-06-13,Ave,franco.gomez.1511@yahoo.com.ar
C1512,Camila Gómez,,2026-04-24,Gato,camila.gomez.1512@yahoo.com.ar
C1513,Agustina Díaz,Los Hornos,2024-04-03,Perro,agustina.diaz.1513@outlook.com
C1514,Valentina Acosta,Los Hornos,2025-05-11,Perro,valentina.acosta.1514@gmail.com
C1515,Tomás Castro,La Plata,2026-03-21,Perro y gato,tomas.castro.1515@yahoo.com.ar
C1516,Valentina Silva,Los Hornos,2026-04-11,Gato,valentina.silva.1516@outlook.com
C1517,Valentina Ruiz,Gonnet,2024-06-24,Ave,valentina.ruiz.1517@gmail.com
C1518,Santiago Martínez,Los Hornos,2023-10-14,Gato,santiago.martinez.1518@outlook.com
C1519,Nicolás Romero,Gonnet,2024-03-14,Ave,nicolas.romero.1519@outlook.com
C1520,Sofía Benítez,Los Hornos,2023-11-19,Perro,sofia.benitez.1520@outlook.com
C1521,Mateo Suárez,City Bell,2026-05-18,Otro,mateo.suarez.1521@gmail.com
C1522,Bruno Suárez,La Plata,2024-01-23,Perro y gato,bruno.suarez.1522@outlook.com
C1523,Valentina Rodríguez,La Plata,2024-01-23,Otro,valentina.rodriguez.1523@outlook.com
C1524,Benjamín Gómez,La Plata,2026-01-25,Perro y gato,benjamin.gomez.1524@outlook.com
C1525,Camila Gómez,Tolosa,2025-02-01,Perro,camila.gomez.1525@yahoo.com.ar
C1526,Bautista Silva,Ensenada,2024-08-22,Perro y gato,bautista.silva.1526@gmail.com
C1527,Bautista Castro,Berisso,2025-08-02,Perro y gato,bautista.castro.1527@outlook.com
C1528,Candela Torres,Tolosa,2024-08-31,Perro y gato,candela.torres.1528@hotmail.com
C1529,Martina Sánchez,La Plata,2026-04-21,Perro,martina.sanchez.1529@yahoo.com.ar
C1530,Valentina Castro,City Bell,2025-07-18,Ave,valentina.castro.1530@outlook.com
C1531,Tomás Díaz,La Plata,2023-04-15,Otro,tomas.diaz.1531@gmail.com
C1532,Delfina Fernández,City Bell,2025-09-03,Otro,delfina.fernandez.1532@gmail.com
C1533,Facundo Torres,City Bell,2024-06-29,Perro,facundo.torres.1533@outlook.com
C1534,Delfina Díaz,Villa Elisa,2024-09-14,Gato,delfina.diaz.1534@yahoo.com.ar
C1535,Delfina Herrera,La Plata,2025-05-11,Perro,delfina.herrera.1535@yahoo.com.ar
C1536,Julieta Herrera,City Bell,2023-01-17,Otro,julieta.herrera.1536@gmail.com
C1537,Delfina Martínez,Berisso,2025-06-19,Gato,delfina.martinez.1537@yahoo.com.ar
C1538,Benjamín Pérez,City Bell,2023-09-22,Perro,benjamin.perez.1538@outlook.com
C1539,Camila Sánchez,Ensenada,2023-07-20,Ave,camila.sanchez.1539@hotmail.com
C1540,Mateo Castro,Berisso,2026-06-18,Otro,mateo.castro.1540@gmail.com
C1541,Nicolás Gómez,Villa Elisa,2024-06-17,Perro y gato,nicolas.gomez.1541@outlook.com
C1542,Tomás Álvarez,Gonnet,2025-10-06,Gato,tomas.alvarez.1542@outlook.com
C1543,Delfina Suárez,Ringuelet,2024-05-17,Ave,delfina.suarez.1543@yahoo.com.ar
C1544,Malena Martínez,La Plata,2026-06-19,Perro,malena.martinez.1544@yahoo.com.ar
C1545,Delfina Fernández,Villa Elisa,2024-05-25,Gato,delfina.fernandez.1545@hotmail.com
C1546,Bruno Torres,La Plata,2024-11-22,Perro,bruno.torres.1546@yahoo.com.ar
C1547,Delfina Gómez,Berisso,2024-05-01,Ave,delfina.gomez.1547@hotmail.com
C1548,Bautista Silva,Gonnet,2024-01-09,Perro,bautista.silva.1548@outlook.com
C1549,Bruno Fernández,Gonnet,2025-09-08,Perro,bruno.fernandez.1549@hotmail.com
C1550,Delfina Rossi,Los Hornos,2025-12-14,Gato,delfina.rossi.1550@gmail.com
C1551,Julieta Castro,Ringuelet,2023-09-22,Otro,julieta.castro.1551@hotmail.com
C1552,Tomás Fernández,Berisso,2024-07-29,Perro,tomas.fernandez.1552@yahoo.com.ar
C1553,Nicolás Gómez,La Plata,2024-01-11,Gato,nicolas.gomez.1553@outlook.com
C1554,Valentina López,La Plata,2026-06-04,Otro,valentina.lopez.1554@hotmail.com
C1555,Julieta Suárez,City Bell,2023-06-22,Gato,julieta.suarez.1555@yahoo.com.ar
C1556,Bautista López,Berisso,2023-02-04,Gato,bautista.lopez.1556@outlook.com
C1557,Valentina Acosta,Gonnet,2024-06-05,Perro,valentina.acosta.1557@hotmail.com
C1558,Delfina Díaz,Ringuelet,2025-09-24,Perro,delfina.diaz.1558@outlook.com
C1559,Lucía Herrera,Berisso,2023-03-01,Ave,lucia.herrera.1559@outlook.com
C1560,Franco Acosta,Tolosa,2023-05-10,Gato,franco.acosta.1560@gmail.com
C1561,Sofía Castro,La Plata,2023-04-28,Perro,sofia.castro.1561@hotmail.com
C1562,Malena Torres,Los Hornos,2026-01-26,Ave,malena.torres.1562@gmail.com
C1563,Julieta Castro,Los Hornos,2025-03-02,Gato,julieta.castro.1563@outlook.com
C1564,Sofía Díaz,La Plata,2026-06-18,Perro,sofia.diaz.1564@yahoo.com.ar
C1565,Malena Ruiz,City Bell,2025-04-08,Gato,malena.ruiz.1565@hotmail.com
C1566,Bruno Álvarez,Los Hornos,2026-03-14,Gato,bruno.alvarez.1566@yahoo.com.ar
C1567,Benjamín Pérez,City Bell,2024-02-10,Perro y gato,benjamin.perez.1567@outlook.com
C1568,Santiago Martínez,City Bell,2025-03-09,Perro y gato,santiago.martinez.1568@yahoo.com.ar
C1569,Nicolás Fernández,Tolosa,2023-03-22,Gato,nicolas.fernandez.1569@gmail.com
C1570,Mateo Pérez,La Plata,2025-11-24,Gato,mateo.perez.1570@hotmail.com
C1571,Bruno Acosta,La Plata,2024-08-30,Perro y gato,bruno.acosta.1571@outlook.com
C1572,Sofía Sánchez,La Plata,2023-03-09,Ave,sofia.sanchez.1572@hotmail.com
C1573,Malena Benítez,Ringuelet,2025-09-30,Otro,malena.benitez.1573@yahoo.com.ar
C1574,Malena Castro,La Plata,2025-01-08,Otro,malena.castro.1574@hotmail.com
C1575,Facundo Rodríguez,Gonnet,2023-06-03,Perro,facundo.rodriguez.1575@hotmail.com
C1576,Delfina Castro,Los Hornos,2024-10-20,Otro,delfina.castro.1576@hotmail.com
C1577,Lucía Rodríguez,Los Hornos,2023-12-03,Perro,lucia.rodriguez.1577@hotmail.com
C1578,Facundo Silva,La Plata,2023-01-10,Perro y gato,facundo.silva.1578@hotmail.com
C1579,Lucía Gómez,,2025-07-16,Gato,lucia.gomez.1579@gmail.com
C1580,Bruno Sánchez,City Bell,2026-02-07,Perro y gato,bruno.sanchez.1580@gmail.com
C1581,Facundo Díaz,Berisso,2025-07-27,Perro,facundo.diaz.1581@outlook.com
C1582,Santiago Rodríguez,La Plata,2023-01-07,Ave,santiago.rodriguez.1582@gmail.com
C1583,Bruno González,Los Hornos,2024-05-24,Perro y gato,bruno.gonzalez.1583@gmail.com
C1584,Tomás Torres,Los Hornos,2026-03-20,Perro y gato,tomas.torres.1584@yahoo.com.ar
C1585,Martina Martínez,La Plata,2025-12-23,Gato,martina.martinez.1585@outlook.com
C1586,Franco Rodríguez,Ringuelet,2025-07-30,Perro,franco.rodriguez.1586@hotmail.com
C1587,Bautista Rossi,La Plata,2025-04-09,Perro y gato,bautista.rossi.1587@hotmail.com
C1588,Lucía Martínez,Los Hornos,2023-07-31,Gato,lucia.martinez.1588@hotmail.com
C1589,Tomás Acosta,Los Hornos,2023-02-01,Gato,tomas.acosta.1589@gmail.com
C1590,Santiago Martínez,Berisso,2026-04-09,Ave,santiago.martinez.1590@outlook.com
C1591,Delfina Díaz,Tolosa,2025-03-30,Gato,delfina.diaz.1591@outlook.com
C1592,Martina Castro,La Plata,2023-01-27,Perro,martina.castro.1592@gmail.com
C1593,Santiago López,La Plata,2023-09-11,Perro,santiago.lopez.1593@outlook.com
C1594,Benjamín Herrera,La Plata,2023-09-09,Gato,benjamin.herrera.1594@yahoo.com.ar
C1595,Martina Gómez,City Bell,2023-03-10,Perro y gato,martina.gomez.1595@outlook.com
C1596,Delfina Rossi,Ensenada,2024-07-04,Ave,delfina.rossi.1596@outlook.com
C1597,Tomás Gómez,Los Hornos,2025-04-14,Otro,tomas.gomez.1597@hotmail.com
C1598,Delfina Díaz,La Plata,2023-09-30,Perro,delfina.diaz.1598@outlook.com
C1599,Sofía Ruiz,La Plata,2025-10-10,Perro y gato,sofia.ruiz.1599hotmail.com
C1600,Malena Díaz,Villa Elisa,2023-02-27,Gato,malena.diaz.1600@outlook.com
C1601,Joaquín Sánchez,La Plata,2025-01-10,Gato,joaquin.sanchez.1601@gmail.com
C1602,Camila López,Villa Elisa,2023-12-17,Gato,camila.lopez.1602@yahoo.com.ar
C1603,Delfina Silva,City Bell,2026-02-26,Otro,delfina.silva.1603@gmail.com
C1604,Delfina Acosta,Los Hornos,2025-08-10,Otro,delfina.acosta.1604@gmail.com
C1605,Martina González,Ensenada,2023-12-05,Perro y gato,martina.gonzalez.1605@gmail.com
C1606,Mateo Fernández,Tolosa,2026-04-17,Gato,mateo.fernandez.1606@yahoo.com.ar
C1607,Tomás Castro,City Bell,2025-09-21,Otro,tomas.castro.1607@yahoo.com.ar
C1608,Facundo Suárez,Los Hornos,2023-01-22,Gato,facundo.suarez.1608@hotmail.com
C1609,Tomás Martínez,Los Hornos,2023-11-17,Perro,tomas.martinez.1609@hotmail.com
C1610,Nicolás Ruiz,Los Hornos,2023-03-31,Perro,nicolas.ruiz.1610@hotmail.com
C1611,Candela Silva,Gonnet,2026-05-10,Perro,candela.silva.1611@gmail.com
C1612,Lucía Torres,City Bell,2023-03-14,Perro,lucia.torres.1612@outlook.com
C1613,Valentina Benítez,Ensenada,2025-12-21,Perro,valentina.benitez.1613@hotmail.com
C1614,Mateo Pérez,Los Hornos,2025-09-19,Gato,mateo.perez.1614@hotmail.com
C1615,Agustina Rossi,Los Hornos,2023-09-29,Otro,agustina.rossi.1615@hotmail.com
C1616,Valentina Rossi,City Bell,2025-03-19,Gato,valentina.rossi.1616@gmail.com
C1617,Candela Silva,Gonnet,2023-02-09,Perro y gato,candela.silva.1617@gmail.com
C1618,Tomás González,Gonnet,2025-07-31,Perro y gato,tomas.gonzalez.1618@gmail.com
C1619,Bautista Benítez,Tolosa,2024-01-14,Ave,bautista.benitez.1619@yahoo.com.ar
C1620,Franco Herrera,Ringuelet,2024-07-13,Ave,franco.herrera.1620@gmail.com
C1621,Joaquín González,La Plata,2023-11-30,Otro,joaquin.gonzalez.1621@outlook.com
C1622,Sofía Ruiz,City Bell,2026-03-15,Otro,sofia.ruiz.1622@outlook.com
C1623,Lucía Herrera,City Bell,2024-12-08,Perro y gato,lucia.herrera.1623@hotmail.com
C1624,Camila Torres,Ensenada,2026-02-28,Perro,camila.torres.1624@outlook.com
C1625,Valentina Benítez,Los Hornos,2024-04-21,Otro,valentina.benitez.1625@outlook.com
C1626,Facundo González,Tolosa,2026-06-23,Perro,facundo.gonzalez.1626@yahoo.com.ar
C1627,Franco López,La Plata,2023-04-05,Gato,franco.lopez.1627@gmail.com
C1628,Julieta Romero,City Bell,2026-05-18,Perro,julieta.romero.1628@gmail.com
C1629,Martina Fernández,Los Hornos,2026-01-27,Otro,martina.fernandez.1629@gmail.com
C1630,Lucía Torres,La Plata,2023-08-06,Ave,lucia.torres.1630@gmail.com
C1631,Franco Silva,City Bell,2025-10-26,Gato,franco.silva.1631@outlook.com
C1632,Candela Castro,La Plata,2024-07-20,Perro y gato,candela.castro.1632@gmail.com
C1633,Joaquín Herrera,Villa Elisa,2025-01-02,Gato,joaquin.herrera.1633@yahoo.com.ar
C1634,Joaquín Ruiz,,2024-06-13,Gato,joaquin.ruiz.1634@outlook.com
C1635,Nicolás Rossi,City Bell,2023-12-02,Perro,nicolas.rossi.1635@gmail.com
C1636,Malena Suárez,Villa Elisa,2026-02-09,Gato,malena.suarez.1636@outlook.com
C1637,Facundo López,Ensenada,2023-12-15,Otro,facundo.lopez.1637@gmail.com
C1638,Candela Benítez,La Plata,2025-12-31,Perro,candela.benitez.1638@hotmail.com
C1639,Mateo López,La Plata,2023-11-07,Otro,mateo.lopez.1639@gmail.com
C1640,Candela Fernández,Gonnet,2026-03-19,Otro,candela.fernandez.1640@yahoo.com.ar
C1641,Bautista Castro,City Bell,2024-06-23,Perro,bautista.castro.1641@gmail.com
C1642,Martina Torres,City Bell,2024-02-15,Ave,martina.torres.1642@outlook.com
C1643,Delfina Fernández,La Plata,2023-08-19,Gato,delfina.fernandez.1643@hotmail.com
C1644,Nicolás Pérez,Ringuelet,2024-02-18,Otro,nicolas.perez.1644@yahoo.com.ar
C1645,Bautista Benítez,City Bell,2024-02-25,Ave,bautista.benitez.1645@hotmail.com
C1646,Bruno Ruiz,La Plata,2023-04-16,Perro y gato,bruno.ruiz.1646@gmail.com
C1647,Camila Benítez,Tolosa,2025-02-25,Gato,camila.benitez.1647@yahoo.com.ar
C1648,Franco Sánchez,La Plata,2025-06-16,Gato,franco.sanchez.1648@yahoo.com.ar
C1649,Camila Herrera,Los Hornos,2025-08-19,Perro,camila.herrera.1649@hotmail.com
C1650,Camila Romero,Los Hornos,2024-05-08,Otro,camila.romero.1650@yahoo.com.ar
C1651,Joaquín Martínez,La Plata,2023-04-27,Otro,joaquin.martinez.1651@yahoo.com.ar
C1652,Candela Herrera,City Bell,2025-03-24,Otro,candela.herrera.1652@outlook.com
C1653,Benjamín Suárez,La Plata,2025-03-03,Perro,benjamin.suarez.1653@outlook.com
C1654,Sofía Acosta,City Bell,2023-11-30,Gato,sofia.acosta.1654@gmail.com
C1655,Agustina Álvarez,Los Hornos,2023-06-28,Gato,agustina.alvarez.1655@gmail.com
C1656,Agustina Rodríguez,Villa Elisa,2026-06-03,Perro y gato,agustina.rodriguez.1656@gmail.com
C1657,Benjamín Pérez,Los Hornos,2026-03-15,Otro,benjamin.perez.1657@hotmail.com
C1658,Joaquín Silva,Los Hornos,2023-07-20,Perro,joaquin.silva.1658@yahoo.com.ar
C1659,Tomás Acosta,Ensenada,2023-06-13,Gato,tomas.acosta.1659@yahoo.com.ar
C1660,Lucía Benítez,Gonnet,2024-10-26,Perro y gato,lucia.benitez.1660@outlook.com
C1661,Martina Benítez,Los Hornos,2023-10-01,Gato,martina.benitez.1661@gmail.com
C1662,Santiago Pérez,La Plata,2024-05-06,Ave,santiago.perez.1662@yahoo.com.ar
C1663,Julieta Ruiz,Villa Elisa,2023-07-05,Gato,julieta.ruiz.1663@yahoo.com.ar
C1664,Mateo Acosta,Ensenada,2024-03-01,Gato,mateo.acosta.1664@outlook.com
C1665,Mateo Gómez,City Bell,2026-05-17,Perro,mateo.gomez.1665@yahoo.com.ar
C1666,Franco Acosta,La Plata,2025-09-10,Perro,franco.acosta.1666@yahoo.com.ar
C1667,Bruno Romero,Ensenada,2023-04-12,Perro,bruno.romero.1667@yahoo.com.ar
C1668,Mateo López,La Plata,2025-06-22,Otro,mateo.lopez.1668@yahoo.com.ar
C1669,Santiago Rossi,Ringuelet,2023-04-27,Gato,santiago.rossi.1669@outlook.com
C1670,Delfina Rossi,La Plata,2023-01-31,Perro,delfina.rossi.1670@hotmail.com
C1671,Delfina Rodríguez,Los Hornos,2025-10-23,Gato,delfina.rodriguez.1671@hotmail.com
C1672,Joaquín Ruiz,Los Hornos,2025-10-30,Gato,joaquin.ruiz.1672@gmail.com
C1673,Tomás López,La Plata,2024-07-09,Perro,tomas.lopez.1673@outlook.com
C1674,Nicolás Benítez,Gonnet,2024-08-16,Perro y gato,nicolas.benitez.1674@yahoo.com.ar
C1675,Bautista Álvarez,Los Hornos,2024-01-22,Perro y gato,bautista.alvarez.1675@yahoo.com.ar
C1676,Delfina Pérez,La Plata,2024-09-28,Perro,delfina.perez.1676@yahoo.com.ar
C1677,Joaquín Benítez,La Plata,2023-09-09,Gato,joaquin.benitez.1677@outlook.com
C1678,Nicolás Romero,City Bell,2025-10-07,Ave,nicolas.romero.1678@hotmail.com
C1679,Lucía Suárez,City Bell,2023-10-26,Ave,lucia.suarez.1679@outlook.com
C1680,Lucía Castro,La Plata,2023-12-17,Perro,lucia.castro.1680@gmail.com
C1681,Santiago López,Tolosa,2024-07-19,Perro,santiago.lopez.1681@hotmail.com
C1682,Bautista López,City Bell,2023-06-25,Perro,bautista.lopez.1682@outlook.com
C1683,Camila Ruiz,City Bell,2024-03-08,Otro,camila.ruiz.1683@hotmail.com
C1684,Lucía Castro,Los Hornos,2023-03-27,Perro y gato,lucia.castro.1684@outlook.com
C1685,Facundo Rodríguez,La Plata,2023-11-17,Perro y gato,facundo.rodriguez.1685@yahoo.com.ar
C1686,Facundo Herrera,Los Hornos,2023-04-23,Gato,facundo.herrera.1686@yahoo.com.ar
C1687,Nicolás Pérez,Ringuelet,2025-02-12,Perro y gato,nicolas.perez.1687@outlook.com
C1688,Facundo Herrera,Ringuelet,2024-08-15,Gato,facundo.herrera.1688@outlook.com
C1689,Lucía Castro,Los Hornos,2024-05-24,Gato,lucia.castro.1689@hotmail.com
C1690,Lucía Sánchez,La Plata,2026-05-27,Perro,lucia.sanchez.1690@hotmail.com
C1691,Santiago Martínez,Berisso,2024-01-27,Ave,santiago.martinez.1691@gmail.com
C1692,Benjamín Martínez,Los Hornos,2025-10-05,Gato,benjamin.martinez.1692@gmail.com
C1693,Lucía Suárez,City Bell,2024-02-22,Gato,lucia.suarez.1693@hotmail.com
C1694,Malena Martínez,Los Hornos,2023-12-07,Perro y gato,malena.martinez.1694@hotmail.com
C1695,Nicolás Romero,City Bell,2025-04-20,Perro,nicolas.romero.1695@hotmail.com
C1696,Martina Fernández,Los Hornos,2025-04-23,Perro y gato,martina.fernandez.1696@gmail.com
C1697,Bautista Rossi,La Plata,2023-07-05,Gato,bautista.rossi.1697@hotmail.com
C1698,Tomás Pérez,La Plata,2024-04-22,Gato,tomas.perez.1698@yahoo.com.ar
C1699,Tomás Castro,City Bell,2023-12-27,Perro y gato,tomas.castro.1699@gmail.com
C1700,Delfina Díaz,,2023-03-06,Perro,delfina.diaz.1700@gmail.com
C1701,Candela Fernández,Ringuelet,2024-07-26,Otro,candela.fernandez.1701@yahoo.com.ar
C1702,Tomás Pérez,La Plata,2023-05-20,Perro y gato,tomas.perez.1702@yahoo.com.ar
C1703,Malena Fernández,Ringuelet,2024-08-14,Perro,malena.fernandez.1703@outlook.com
C1704,Franco Álvarez,La Plata,2025-08-15,Perro y gato,franco.alvarez.1704@outlook.com
C1705,Nicolás Silva,City Bell,2024-09-09,Perro,nicolas.silva.1705@hotmail.com
C1706,Valentina Martínez,City Bell,2025-05-22,Perro,valentina.martinez.1706@outlook.com
C1707,Sofía Romero,La Plata,2023-09-08,Gato,sofia.romero.1707@gmail.com
C1708,Facundo Torres,La Plata,2024-11-28,Otro,facundo.torres.1708@yahoo.com.ar
C1709,Nicolás Benítez,City Bell,2026-03-28,Ave,nicolas.benitez.1709@yahoo.com.ar
C1710,Agustina Castro,La Plata,2025-03-12,Ave,agustina.castro.1710@yahoo.com.ar
C1711,Camila Díaz,City Bell,2023-06-08,Ave,camila.diaz.1711@hotmail.com
C1712,Franco Pérez,City Bell,2024-06-21,Perro,franco.perez.1712@outlook.com
C1713,Benjamín Díaz,La Plata,2025-05-19,Perro y gato,benjamin.diaz.1713@yahoo.com.ar
C1714,Tomás Gómez,Ensenada,2025-02-09,Perro y gato,tomas.gomez.1714@hotmail.com
C1715,Malena Rodríguez,Berisso,2024-12-28,Gato,malena.rodriguez.1715@outlook.com
C1716,Bautista Castro,Ensenada,2023-06-06,Gato,bautista.castro.1716@gmail.com
C1717,Valentina Rodríguez,Tolosa,2025-11-18,Perro,valentina.rodriguez.1717@yahoo.com.ar
C1718,Bautista Rossi,La Plata,2023-10-27,Perro,bautista.rossi.1718@outlook.com
C1719,Santiago Herrera,La Plata,2023-04-11,Perro,santiago.herrera.1719@hotmail.com
C1720,Franco González,La Plata,2024-10-12,Ave,franco.gonzalez.1720@yahoo.com.ar
C1721,Tomás Rodríguez,Villa Elisa,2025-06-01,Otro,tomas.rodriguez.1721@gmail.com
C1722,Tomás Silva,Los Hornos,2024-08-18,Gato,tomas.silva.1722@outlook.com
C1723,Santiago López,Ringuelet,2024-05-01,Perro,santiago.lopez.1723@gmail.com
C1724,Delfina Fernández,Los Hornos,2023-05-22,Otro,delfina.fernandez.1724@hotmail.com
C1725,Malena Martínez,Tolosa,2024-06-03,Perro,malena.martinez.1725@gmail.com
C1726,Candela Benítez,Ringuelet,2024-09-05,Perro,candela.benitez.1726@gmail.com
C1727,Tomás Suárez,Los Hornos,2023-09-21,Perro y gato,tomas.suarez.1727@outlook.com
C1728,Sofía Díaz,La Plata,2024-01-02,Gato,sofia.diaz.1728@outlook.com
C1729,Facundo Díaz,City Bell,2023-11-05,Perro y gato,facundo.diaz.1729@outlook.com
C1730,Julieta Rodríguez,Villa Elisa,2025-10-01,Perro,julieta.rodriguez.1730@gmail.com
C1731,Lucía Silva,Los Hornos,2024-07-11,Perro,lucia.silva.1731@gmail.com
C1732,Martina Sánchez,Ringuelet,2025-06-11,Perro y gato,martina.sanchez.1732@hotmail.com
C1733,Agustina Fernández,Berisso,2025-05-07,Ave,agustina.fernandez.1733@yahoo.com.ar
C1734,Mateo Castro,La Plata,2024-06-04,Ave,mateo.castro.1734@hotmail.com
C1735,Delfina Pérez,La Plata,2024-04-10,Perro y gato,delfina.perez.1735@yahoo.com.ar
C1736,Delfina Rossi,Los Hornos,2025-10-01,Perro y gato,delfina.rossi.1736@outlook.com
C1737,Santiago López,Los Hornos,2024-10-13,Otro,santiago.lopez.1737@outlook.com
C1738,Lucía Álvarez,Ringuelet,2024-08-25,Perro,lucia.alvarez.1738@yahoo.com.ar
C1739,Martina Rodríguez,Ensenada,2023-10-07,Perro,martina.rodriguez.1739@outlook.com
C1740,Delfina Benítez,City Bell,2023-11-05,Ave,delfina.benitez.1740@yahoo.com.ar
C1741,Julieta Torres,City Bell,2025-08-25,Perro,julieta.torres.1741@outlook.com
C1742,Benjamín Benítez,Ringuelet,2023-06-27,Perro y gato,benjamin.benitez.1742@hotmail.com
C1743,Lucía López,City Bell,2025-03-08,Gato,lucia.lopez.1743@outlook.com
C1744,Camila Álvarez,Los Hornos,2026-05-15,Perro,camila.alvarez.1744@outlook.com
C1745,Tomás Rodríguez,Berisso,2024-12-25,Otro,tomas.rodriguez.1745@yahoo.com.ar
C1746,Camila López,La Plata,2023-12-24,Perro,camila.lopez.1746@yahoo.com.ar
C1747,Franco Rossi,La Plata,2026-01-31,Perro,franco.rossi.1747@hotmail.com
C1748,Malena Romero,City Bell,2025-05-11,Perro,malena.romero.1748@gmail.com
C1749,Mateo Ruiz,Villa Elisa,2023-09-24,Gato,mateo.ruiz.1749@outlook.com
C1750,Franco Martínez,City Bell,2025-04-25,Otro,franco.martinez.1750@yahoo.com.ar
C1751,Franco Herrera,City Bell,2023-12-23,Otro,franco.herrera.1751yahoo.com.ar
C1752,Tomás Herrera,Gonnet,2023-09-07,Ave,tomas.herrera.1752@outlook.com
C1753,Camila Torres,City Bell,2026-01-02,Otro,camila.torres.1753@yahoo.com.ar
C1754,Lucía Torres,Berisso,2025-10-15,Otro,lucia.torres.1754@outlook.com
C1755,Nicolás Castro,City Bell,2026-07-20,Perro,nicolas.castro.1755@gmail.com
C1756,Lucía Torres,La Plata,2024-09-09,Otro,lucia.torres.1756@hotmail.com
C1757,Candela Castro,La Plata,2026-01-28,Ave,candela.castro.1757@outlook.com
C1758,Martina Díaz,City Bell,2024-12-09,Ave,martina.diaz.1758@outlook.com
