id_linea_venta,id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago,fecha_original,fecha_invalida,fecha_fuera_rango,error_cantidad,cantidad_atipica,error_precio,error_descuento,requiere_revision,motivo_revision,producto_existe,cliente_informado,cliente_existe,estado_cliente,id_cliente_modelo,producto,categoria,subcategoria,marca,costo,precio_lista,proveedor,nombre,ciudad,fecha_alta,mascota,email
LV004983,V001967,2026-05-27,C0562,P0146,2,35870,0.2,Los Hornos,Local,Crédito,27/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0562,Nutribon Correa Gato S,Accesorios,Gato,Nutribon,24800.0,36800.0,Pet Supply BA,Bruno López,Ensenada,2024-08-28,Gato,bruno.lopez.562@gmail.com
LV004984,V001967,2026-05-27,C0562,P0006,3,52450,0.1,Los Hornos,Local,Crédito,27/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0562,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur,Bruno López,Ensenada,2024-08-28,Gato,bruno.lopez.562@gmail.com
LV004985,V001968,2025-01-30,C0517,P0188,1,13430,0.05,Ecommerce,Online,Crédito,30/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0517,Whiskas Pipeta Perro 30 u.,Salud,Perro,Whiskas,9300.0,14000.0,Veterinaria Central,Malena Acosta,Ensenada,2026-01-09,Gato,malena.acosta.517@yahoo.com.ar
LV004986,V001968,2025-01-30,C0517,P0182,1,34640,0.05,Ecommerce,Online,Transferencia,30/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0517,Royal Canin Pipeta Perro Grande,Salud,Perro,Royal Canin,25400.0,36300.0,NutriPet Sur,Malena Acosta,Ensenada,2026-01-09,Gato,malena.acosta.517@yahoo.com.ar
LV004987,V001968,2025-01-30,C0517,P0137,2,47820,0.0,Ecommerce,Online,Transferencia,30/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0517,Royal Canin Juguete Gato M,Accesorios,Gato,Royal Canin,30800.0,46800.0,Mundo Mascota,Malena Acosta,Ensenada,2026-01-09,Gato,malena.acosta.517@yahoo.com.ar
LV004988,V001968,2025-01-30,C0517,P0185,4,19970,0.0,Ecommerce,Online,Mercado Pago,30/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0517,Vitalcan Pipeta Gato Pequeño,Salud,Gato,Vitalcan,14100.0,19600.0,Mundo Mascota,Malena Acosta,Ensenada,2026-01-09,Gato,malena.acosta.517@yahoo.com.ar
LV004989,V001969,2025-11-25,C1638,P0044,1,17590,0.05,City Bell,Local,QR,25/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1638,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,14400.0,18600.0,Veterinaria Central,Candela Benítez,La Plata,2025-12-31,Perro,candela.benitez.1638@hotmail.com
LV004990,V001969,2025-11-25,C1638,P0089,2,6270,0.0,City Bell,Local,Transferencia,25/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1638,Balanced Mix entrenamiento Perro 150 g,Snacks,Perro,Balanced,4100.0,6100.0,Mundo Mascota,Candela Benítez,La Plata,2025-12-31,Perro,candela.benitez.1638@hotmail.com
LV004991,V001970,2025-10-05,C1182,P0089,1,6320,0.0,Los Hornos,Local,QR,05/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1182,Balanced Mix entrenamiento Perro 150 g,Snacks,Perro,Balanced,4100.0,6100.0,Mundo Mascota,Nicolás Silva,Los Hornos,2025-09-20,Otro,nicolas.silva.1182@yahoo.com.ar
LV004992,V001971,2025-08-25,C1478,P0002,1,7670,0.0,Los Hornos,Local,Transferencia,25/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1478,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,4500.0,7400.0,Pet Supply BA,Agustina Castro,Los Hornos,2025-04-07,Ave,agustina.castro.1478@hotmail.com
LV004993,V001971,2025-08-25,C1478,P0179,1,25140,0.05,Los Hornos,Local,Transferencia,25/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1478,Osspret Pipeta Gato 60 u.,Salud,Gato,Osspret,19200.0,25100.0,Mayorista Animalia,Agustina Castro,Los Hornos,2025-04-07,Ave,agustina.castro.1478@hotmail.com
LV004994,V001971,2025-08-25,C1478,P0106,1,4510,0.05,Los Hornos,Local,Efectivo,25/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1478,Eukanuba Cepillo dental Perro 500 ml,Higiene,Perro,Eukanuba,2900.0,4700.0,Pet Supply BA,Agustina Castro,Los Hornos,2025-04-07,Ave,agustina.castro.1478@hotmail.com
LV004995,V001971,2025-08-25,C1478,P0094,1,2810,0.0,Los Hornos,Local,QR,25/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1478,Balanced Galletas Gato 500 g,Snacks,Gato,Balanced,2100.0,3000.0,NutriPet Sur,Agustina Castro,Los Hornos,2025-04-07,Ave,agustina.castro.1478@hotmail.com
LV004996,V001972,2026-04-15,C0864,P0049,1,60320,0.05,Ecommerce,Online,Mercado Pago,15/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0864,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,45700.0,63900.0,Mundo Mascota,Bautista Ruiz,La Plata,2025-11-19,Gato,bautista.ruiz.864@yahoo.com.ar
LV004997,V001973,2026-02-07,C0132,P0008,1,43390,0.0,City Bell,Local,QR,07/02/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0132,Excellent Piel sensible Gato 10 kg,Alimentos,Gato,Excellent,31000.0,46000.0,Distribuidora Patitas,Benjamín Torres,La Plata,2023-07-31,Perro y gato,benjamin.torres.132@yahoo.com.ar
LV004998,V001974,2025-02-22,C1106,P0055,1,35800,0.1,Ecommerce,Online,Crédito,22/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1106,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21200.0,35500.0,Accesorios Huella,Mateo López,La Plata,2026-02-23,Gato,mateo.lopez.1106@outlook.com
LV004999,V001974,2025-02-22,C1106,P0042,1,32070,0.0,Ecommerce,Online,Mercado Pago,22/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1106,"König Premium Gato 7,5 kg",Alimentos,Gato,König,22200.0,34400.0,Pet Supply BA,Mateo López,La Plata,2026-02-23,Gato,mateo.lopez.1106@outlook.com
LV005000,V001974,2025-02-22,C1106,P0100,3,6430,0.0,Ecommerce,Online,Transferencia,22/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1106,Catit Galletas Gato 500 g,Snacks,Gato,Catit,3600.0,6400.0,Veterinaria Central,Mateo López,La Plata,2026-02-23,Gato,mateo.lopez.1106@outlook.com
LV005001,V001975,2025-01-15,C0553,P0177,1,18620,0.2,City Bell,Local,Débito,15/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0553,Royal Canin Antipulgas Gato Grande,Salud,Gato,Royal Canin,14400.0,20000.0,Mundo Mascota,Delfina Castro,La Plata,2025-05-20,Perro,delfina.castro.553@gmail.com
LV005002,V001975,2025-01-15,C0553,P0091,2,7870,0.0,City Bell,Local,Transferencia,15/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0553,Pedigree Galletas Perro 150 g,Snacks,Perro,Pedigree,6100.0,8400.0,Mayorista Animalia,Delfina Castro,La Plata,2025-05-20,Perro,delfina.castro.553@gmail.com
LV005003,V001975,2025-01-15,C0553,P0014,1,46540,0.0,City Bell,Local,Débito,15/01/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0553,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,32000.0,46800.0,NutriPet Sur,Delfina Castro,La Plata,2025-05-20,Perro,delfina.castro.553@gmail.com
LV005004,V001976,2025-10-28,,P0071,2,7670,0.0,Los Hornos,Local,Efectivo,28/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,6200.0,8100.0,Accesorios Huella,Cliente invitado,,,,
LV005005,V001976,2025-10-28,,P0006,2,47230,0.15,Los Hornos,Local,Débito,28/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur,Cliente invitado,,,,
LV005006,V001976,2025-10-28,,P0120,3,14060,0.15,Los Hornos,Local,Transferencia,28/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Kongo Shampoo General 250 ml,Higiene,General,Kongo,,14500.0,Distribuidora Patitas,Cliente invitado,,,,
LV005007,V001977,2025-04-15,C1295,P0007,1,18120,0.15,Centro,Local,QR,15/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1295,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella,Bautista Ruiz,Los Hornos,2024-04-13,Otro,bautista.ruiz.1295@hotmail.com
LV005008,V001977,2025-04-15,C1295,P0006,1,49590,0.0,Centro,Local,QR,15/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1295,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,30200.0,50600.0,NutriPet Sur,Bautista Ruiz,Los Hornos,2024-04-13,Otro,bautista.ruiz.1295@hotmail.com
LV005009,V001977,2025-04-15,C1295,P0015,2,40230,0.0,Centro,Local,Efectivo,15/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1295,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,24500.0,38800.0,Accesorios Huella,Bautista Ruiz,Los Hornos,2024-04-13,Otro,bautista.ruiz.1295@hotmail.com
LV005010,V001978,2025-11-17,C0285,P0004,1,24720,0.05,Los Hornos,Local,Efectivo,17/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0285,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,14100.0,26300.0,Veterinaria Central,Martina Herrera,Los Hornos,2025-09-27,Perro y gato,martina.herrera.285@gmail.com
LV005011,V001978,2025-11-17,C0285,P0080,3,23710,0.0,Los Hornos,Local,Débito,17/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0285,Catit Piel sensible Gato 1 kg,Alimentos,Gato,Catit,14500.0,24100.0,Distribuidora Patitas,Martina Herrera,Los Hornos,2025-09-27,Perro y gato,martina.herrera.285@gmail.com
LV005012,V001978,2025-11-17,C0285,P0063,1,13710,0.2,Los Hornos,Local,Crédito,17/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0285,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,9200.0,14100.0,Accesorios Huella,Martina Herrera,Los Hornos,2025-09-27,Perro y gato,martina.herrera.285@gmail.com
LV005013,V001979,2026-05-27,C1054,P0120,1,14450,0.0,Centro,Local,Transferencia,27/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1054,Kongo Shampoo General 250 ml,Higiene,General,Kongo,,14500.0,Distribuidora Patitas,Camila Acosta,La Plata,2025-03-20,Perro y gato,camila.acosta.1054@gmail.com
LV005014,V001980,2025-02-22,C0048,P0088,3,10220,0.0,City Bell,Local,Transferencia,22/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0048,Excellent Galletas Gato 500 g,Snacks,Gato,Excellent,6600.0,10800.0,Distribuidora Patitas,Camila Herrera,Villa Elisa,2025-11-10,Perro y gato,camila.herrera.48@gmail.com
LV005015,V001980,2025-02-22,C0048,P0044,1,19650,0.0,City Bell,Local,QR,22/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0048,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,14400.0,18600.0,Veterinaria Central,Camila Herrera,Villa Elisa,2025-11-10,Perro y gato,camila.herrera.48@gmail.com
LV005016,V001981,2026-08-23,C1636,P0001,1,24360,0.0,Los Hornos,Local,QR,23/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1636,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Malena Suárez,Villa Elisa,2026-02-09,Gato,malena.suarez.1636@outlook.com
LV005017,V001981,2026-08-23,C1636,P0012,1,23400,0.05,Los Hornos,Local,Crédito,23/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1636,"König Premium Gato 7,5 kg",Alimentos,Gato,König,11800.0,22200.0,Veterinaria Central,Malena Suárez,Villa Elisa,2026-02-09,Gato,malena.suarez.1636@outlook.com
LV005018,V001981,2026-08-23,C1636,P0142,2,61830,0.1,Los Hornos,Local,Crédito,23/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1636,Royal Canin Correa Perro M,Accesorios,Perro,Royal Canin,42700.0,61400.0,NutriPet Sur,Malena Suárez,Villa Elisa,2026-02-09,Gato,malena.suarez.1636@outlook.com
LV005019,V001982,2025-03-16,C1261,P0105,1,3360,0.0,Centro,Local,QR,16/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1261,Catit Tiras Perro 150 g,Snacks,Perro,Catit,2500.0,3300.0,Mundo Mascota,Agustina González,Villa Elisa,2025-04-29,Otro,agustina.gonzalez.1261@hotmail.com
LV005020,V001982,2025-03-16,C1261,P0022,1,6650,0.0,Centro,Local,QR,16/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1261,"König Cachorro Gato 7,5 kg",Alimentos,Gato,König,4500.0,6500.0,NutriPet Sur,Agustina González,Villa Elisa,2025-04-29,Otro,agustina.gonzalez.1261@hotmail.com
LV005021,V001982,2025-03-16,C1261,P0185,1,19030,0.05,Centro,Local,Crédito,16/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1261,Vitalcan Pipeta Gato Pequeño,Salud,Gato,Vitalcan,14100.0,19600.0,Mundo Mascota,Agustina González,Villa Elisa,2025-04-29,Otro,agustina.gonzalez.1261@hotmail.com
LV005022,V001983,2025-09-06,,P0003,1,24970,0.0,Centro,Local,Crédito,06/09/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Cliente invitado,,,,
LV005023,V001983,2025-09-06,,P0005,2,20830,0.05,Centro,Local,Efectivo,06/09/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Cliente invitado,,,,
LV005024,V001983,2025-09-06,,P0042,1,35850,0.0,Centro,Local,Crédito,06/09/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Premium Gato 7,5 kg",Alimentos,Gato,König,22200.0,34400.0,Pet Supply BA,Cliente invitado,,,,
LV005025,V001984,2026-05-04,C0686,P0056,2,64160,0.0,Centro,Local,Transferencia,04/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0686,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,41200.0,65500.0,Distribuidora Patitas,Tomás Rodríguez,City Bell,2024-05-18,Gato,tomas.rodriguez.686@outlook.com
LV005026,V001984,2026-05-04,C0686,P0015,1,39910,0.0,Centro,Local,Efectivo,04/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0686,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,24500.0,38800.0,Accesorios Huella,Tomás Rodríguez,City Bell,2024-05-18,Gato,tomas.rodriguez.686@outlook.com
LV005027,V001985,2026-04-25,C1472,P0048,2,52690,0.0,Ecommerce,Online,Débito,25/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1472,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,37600.0,51200.0,Distribuidora Patitas,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
LV005028,V001985,2026-04-25,C1472,P0121,1,17310,0.05,Ecommerce,Online,Crédito,25/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1472,Eukanuba Cepillo dental Perro 500 ml,Higiene,Perro,Eukanuba,8800.0,16400.0,Mundo Mascota,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
LV005029,V001985,2026-04-25,C1472,P0021,1,47930,0.0,Ecommerce,Online,Transferencia,25/04/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1472,Pedigree Premium Perro 3 kg,Alimentos,Perro,Pedigree,28300.0,49700.0,EcoPet Distribuciones,Bruno Martínez,La Plata,2025-07-26,Perro,bruno.martinez.1472@hotmail.com
LV005030,V001986,2025-10-20,C1186,P0020,1,47290,0.1,Centro,Local,Crédito,20/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1186,Catit Piel sensible Gato 1 kg,Alimentos,Gato,Catit,37200.0,48400.0,Veterinaria Central,Joaquín Suárez,Los Hornos,2024-05-23,Perro,joaquin.suarez.1186@gmail.com
LV005031,V001987,2025-11-16,C1573,P0040,1,20920,0.15,City Bell,Local,Débito,16/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1573,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,11400.0,20500.0,Distribuidora Patitas,Malena Benítez,Ringuelet,2025-09-30,Otro,malena.benitez.1573@yahoo.com.ar
LV005032,V001988,2026-03-15,C0394,P0004,3,27180,0.0,Centro,Local,Crédito,15/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0394,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,14100.0,26300.0,Veterinaria Central,Franco Sánchez,Tolosa,2024-10-24,Ave,franco.sanchez.394@gmail.com
LV005033,V001988,2026-03-15,C0394,P0124,2,4160,0.0,Centro,Local,Débito,15/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0394,Purina Cepillo dental Perro 4 kg,Higiene,Perro,Purina,3000.0,4000.0,Veterinaria Central,Franco Sánchez,Tolosa,2024-10-24,Ave,franco.sanchez.394@gmail.com
LV005034,V001989,2025-12-15,C1960,P0078,3,55020,0.0,Centro,Local,Efectivo,15/12/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1960,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,40400.0,53800.0,NutriPet Sur,Sofía Silva,Gonnet,2024-07-14,Ave,sofia.silva.1960@outlook.com
LV005035,V001990,2026-06-03,C0379,P0001,1,25270,0.0,Centro,Local,Débito,03/06/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0379,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Benjamín Torres,La Plata,2023-05-07,Perro y gato,benjamin.torres.379@outlook.com
LV005036,V001990,2026-06-03,C0379,P0173,1,20580,0.0,Centro,Local,Crédito,03/06/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0379,Whiskas Juguete Gato L,Accesorios,Gato,Whiskas,13100.0,19800.0,EcoPet Distribuciones,Benjamín Torres,La Plata,2023-05-07,Perro y gato,benjamin.torres.379@outlook.com
LV005037,V001991,2025-09-16,C1356,P0017,1,31770,0.0,Centro,Local,QR,16/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1356,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,23600.0,32400.0,Mundo Mascota,Delfina Gómez,La Plata,2023-11-27,Perro y gato,delfina.gomez.1356@yahoo.com.ar
LV005038,V001991,2025-09-16,C1356,P0067,2,58820,0.0,Centro,Local,Crédito,16/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1356,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,46000.0,60500.0,Mayorista Animalia,Delfina Gómez,La Plata,2023-11-27,Perro y gato,delfina.gomez.1356@yahoo.com.ar
LV005039,V001991,2025-09-16,C1356,P0001,2,22920,0.15,Centro,Local,Efectivo,16/09/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1356,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Delfina Gómez,La Plata,2023-11-27,Perro y gato,delfina.gomez.1356@yahoo.com.ar
LV005040,V001992,2026-01-22,C0576,P0167,2,54300,0.2,Ecommerce,Online,Débito,22/01/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0576,Royal Canin Juguete Gato M,Accesorios,Gato,Royal Canin,58495.0,56700.0,Accesorios Huella,Franco Pérez,City Bell,2025-10-21,Otro,franco.perez.576@outlook.com
LV005041,V001992,2026-01-22,C0576,P0013,3,59940,0.05,Ecommerce,Online,Transferencia,22/01/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0576,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,,56400.0,EcoPet Distribuciones,Franco Pérez,City Bell,2025-10-21,Otro,franco.perez.576@outlook.com
LV005042,V001992,2026-01-22,C0576,P0028,1,33050,0.0,Ecommerce,Online,Débito,22/01/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0576,Excellent Cachorro Gato 10 kg,Alimentos,Gato,Excellent,23700.0,31900.0,Veterinaria Central,Franco Pérez,City Bell,2025-10-21,Otro,franco.perez.576@outlook.com
LV005043,V001993,2025-11-03,C0117,P0049,4,67410,0.15,Ecommerce,Online,Débito,03/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0117,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,45700.0,63900.0,Mundo Mascota,Delfina Benítez,La Plata,2025-03-11,Perro,delfina.benitez.117@outlook.com
LV005044,V001993,2025-11-03,C0117,P0159,1,64420,0.05,Ecommerce,Online,Débito,03/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0117,Osspret Juguete General XL,Accesorios,General,Osspret,47800.0,62000.0,Accesorios Huella,Delfina Benítez,La Plata,2025-03-11,Perro,delfina.benitez.117@outlook.com
LV005045,V001994,2025-09-19,,P0077,2,58870,0.0,Centro,Local,QR,19/09/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,41000.0,60400.0,EcoPet Distribuciones,Cliente invitado,,,,
LV005046,V001994,2025-09-19,,P0001,1,24900,0.0,Centro,Local,Efectivo,19/09/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Cliente invitado,,,,
